motion	o	NN	21	pobj	20	0	root	0
(	o	-LRB-	22	punct	26	0	root	0
e.g.	o	RB	23	advmod	26	0	root	0
,	o	,	24	punct	26	0	root	0
Garcia	o	NNP	25	compound	26	0	root	0
Munoz	o	NNP	26	appos	19	0	root	0
,	o	,	27	punct	26	0	root	0
2007	o	CD	28	npadvmod	26	0	root	0
)	o	-RRB-	29	punct	26	0	root	0
and	o	CC	30	cc	16	0	root	0
C4	o	NNP	31	conj	16	0	root	0
includes	o	VBZ	32	conj	12	0	root	0
Lyman	o	NNP	33	nsubj	35	0	root	0
α	o	XX	34	dep	35	0	root	0
cooling	o	NN	35	xcomp	32	0	root	0
.	o	.	36	punct	12	0	root	0

All	o	DT	0	nsubjpass	5	0	root	0
of	o	IN	1	prep	0	0	root	0
these	o	DT	2	det	3	0	root	0
models	o	NNS	3	pobj	1	0	root	0
are	o	VBP	4	auxpass	5	0	root	0
based	o	VBN	5	ROOT	5	0	root	0
on	o	IN	6	prep	5	0	root	0
the	o	DT	7	det	10	0	root	0
outflow	o	JJ	8	amod	9	0	root	0
boundary	o	JJ	9	compound	10	0	root	0
conditions	o	NNS	10	pobj	6	0	root	0
for	o	IN	11	prep	10	0	root	0
temperature	o	NN	12	pobj	11	0	root	0
,	o	,	13	punct	12	0	root	0
velocity	o	NN	14	conj	12	0	root	0
,	o	,	15	punct	14	0	root	0
and	o	CC	16	cc	14	0	root	0
density	o	NN	17	conj	14	0	root	0
.	o	.	18	punct	5	0	root	0

Once	o	RB	0	advmod	1	0	root	0
again	o	RB	1	advmod	12	0	root	0
,	o	,	2	punct	12	0	root	0
the	o	DT	3	det	4	0	root	0
differences	o	NNS	4	nsubj	12	0	root	0
between	o	IN	5	prep	4	0	root	0
the	o	DT	6	det	8	0	root	0
earlier	o	JJR	7	amod	8	0	root	0
models	o	NNS	8	pobj	5	0	root	0
and	o	CC	9	cc	8	0	root	0
our	o	PRP$	10	poss	11	0	root	0
work	o	NN	11	conj	8	0	root	0
arise	o	VBP	12	ROOT	12	0	root	0
from	o	IN	13	prep	12	0	root	0
different	o	JJ	14	amod	16	0	root	0
boundary	o	JJ	15	compound	16	0	root	0
conditions	o	NNS	16	pobj	13	0	root	0
,	o	,	17	punct	12	0	root	0
and	o	CC	18	cc	12	0	root	0
assumptions	o	NNS	19	conj	12	0	root	0
regarding	o	VBG	20	prep	19	0	root	0
heating	o	NN	21	compound	22	0	root	0
rates	o	NNS	22	pobj	20	0	root	0
and	o	CC	23	cc	22	0	root	0
photochemistry	o	NN	24	conj	22	0	root	0
.	o	.	25	punct	12	0	root	0

We	o	PRP	0	nsubj	1	0	root	0
demonstrate	o	VBP	1	ROOT	1	0	root	0
this	o	DT	2	dobj	1	0	root	0
by	o	IN	3	prep	1	0	root	0
reproducing	o	VBG	4	pcomp	3	0	root	0
the	o	DT	5	det	6	0	root	0
results	o	NNS	6	dobj	4	0	root	0
of	o	IN	7	prep	6	0	root	0
Murray	o	NNP	8	compound	12	0	root	0
-	o	HYPH	9	punct	12	0	root	0
Clay	o	NNP	10	compound	12	0	root	0
et	o	FW	11	compound	12	0	root	0
al	o	NNP	12	pobj	7	0	root	0
.	o	.	13	punct	1	0	root	0
(	o	-LRB-	14	punct	15	0	root	0
2009	o	CD	15	npadvmod	1	0	root	0
)	o	-RRB-	16	punct	15	0	root	0
with	o	IN	17	prep	1	0	root	0
our	o	PRP$	18	poss	19	0	root	0
model	ME	NN	19	pobj	17	0	root	0
.	o	.	20	punct	1	0	root	0

In	o	IN	0	prep	7	0	root	0
order	o	NN	1	pobj	0	0	root	0
to	o	TO	2	aux	3	0	root	0
do	o	VB	3	acl	1	0	root	0
so	o	RB	4	advmod	3	0	root	0
,	o	,	5	punct	7	0	root	0
we	o	PRP	6	nsubj	7	0	root	0
set	o	VBD	7	ROOT	7	0	root	0
the	o	DT	8	det	10	0	root	0
lower	o	JJR	9	amod	10	0	root	0
boundary	o	NN	10	dobj	7	0	root	0
to	o	IN	11	prep	7	0	root	0
30	o	CD	12	nummod	13	0	root	0
nbar	o	NN	13	pobj	11	0	root	0
with	o	IN	14	prep	7	0	root	0
a	o	DT	15	det	16	0	root	0
temperature	o	NN	16	pobj	14	0	root	0
of	o	IN	17	prep	16	0	root	0
1000	o	CD	18	nummod	19	0	root	0
K	o	NNP	19	pobj	17	0	root	0
,	o	,	20	punct	7	0	root	0
and	o	CC	21	cc	7	0	root	0
included	o	VBD	22	conj	7	0	root	0
the	o	DT	23	det	25	0	root	0
substellar	o	JJ	24	compound	25	0	root	0
tide	o	NN	25	dobj	22	0	root	0
in	o	IN	26	prep	25	0	root	0
the	o	DT	27	det	28	0	root	0
equations	o	NNS	28	pobj	26	0	root	0
of	o	IN	29	prep	28	0	root	0
motion	o	NN	30	pobj	29	0	root	0
.	o	.	31	punct	7	0	root	0

We	o	PRP	0	nsubj	2	0	root	0
only	o	RB	1	advmod	2	0	root	0
included	o	VBD	2	ROOT	2	0	root	0
H	o	NN	3	dobj	2	0	root	0
,	o	,	4	punct	3	0	root	0
H+	o	NN	5	conj	3	0	root	0
,	o	,	6	punct	3	0	root	0
and	o	CC	7	cc	3	0	root	0
electrons	o	NNS	8	conj	3	0	root	0
in	o	IN	9	prep	8	0	root	0
the	o	DT	10	det	11	0	root	0
model	o	NN	11	pobj	9	0	root	0
,	o	,	12	punct	8	0	root	0
and	o	CC	13	cc	8	0	root	0
used	o	VBD	14	conj	8	0	root	0
the	o	DT	15	det	18	0	root	0
recombination	o	NN	16	compound	17	0	root	0
rate	o	NN	17	compound	18	0	root	0
coefficient	o	NN	18	dobj	14	0	root	0
and	o	CC	19	cc	18	0	root	0
Lyman	o	NNP	20	nmod	23	0	root	0
α	o	XX	21	nmod	23	0	root	0
cooling	o	VBG	22	amod	23	0	root	0
rate	o	NN	23	conj	18	0	root	0
from	o	IN	24	prep	14	0	root	0
Murray	o	NNP	25	compound	29	0	root	0
-	o	HYPH	26	punct	29	0	root	0
Clay	o	NNP	27	compound	29	0	root	0
et	o	FW	28	compound	29	0	root	0
al	o	NNP	29	pobj	24	0	root	0
.	o	.	30	punct	2	0	root	0
(	o	-LRB-	31	punct	32	0	root	0
2009	o	CD	32	npadvmod	2	0	root	0
)	o	-RRB-	33	punct	32	0	root	0
.	o	.	34	punct	2	0	root	0

We	o	PRP	0	nsubj	2	0	root	0
also	o	RB	1	advmod	2	0	root	0
calculated	o	VBD	2	ROOT	2	0	root	0
the	o	DT	3	det	7	0	root	0
heating	o	NN	4	nmod	7	0	root	0
and	o	CC	5	cc	4	0	root	0
ionization	o	NN	6	conj	4	0	root	0
rates	o	NNS	7	dobj	2	0	root	0
with	o	IN	8	prep	7	0	root	0
the	o	DT	9	det	11	0	root	0
gray	o	JJ	10	amod	11	0	root	0
approximation	o	NN	11	pobj	8	0	root	0
by	o	IN	12	prep	2	0	root	0
assuming	o	VBG	13	pcomp	12	0	root	0
a	o	DT	14	det	17	0	root	0
single	ME	JJ	15	amod	17	15	HasPropety	17
photon	ME	NN	16	compound	17	0	root	0
energy	o	NN	17	dobj	13	17	HasQuantity	19
of	o	IN	18	prep	17	0	root	0
20	o	CD	19	nummod	20	0	root	0
eV	o	NNS	20	pobj	18	0	root	0
for	o	IN	21	prep	17	0	root	0
the	o	DT	22	det	24	0	root	0
stellar	ME	JJ	23	amod	24	23	HasQuantity	26
flux	ME	NN	24	pobj	21	0	root	0
of	o	IN	25	prep	24	0	root	0
0.45	o	CD	26	nummod	28	0	root	0
W	o	NNP	27	compound	28	0	root	0
m−2	o	NNS	28	pobj	25	0	root	0
at	o	IN	29	prep	24	29	Qualifies	26
the	o	DT	30	det	32	0	root	0
orbital	o	JJ	31	amod	32	0	root	0
position	o	NN	32	pobj	29	0	root	0
of	o	IN	33	prep	32	0	root	0
HD209458b	o	NNP	34	pobj	33	0	root	0
.	o	.	35	punct	2	0	root	0

Fig	o	NNP	0	nsubj	3	0	root	0
.	o	.	1	punct	0	0	root	0
10	o	CD	2	nummod	0	0	root	0
shows	o	VBZ	3	ROOT	3	0	root	0
the	o	DT	4	det	6	0	root	0
density	o	NN	5	compound	6	0	root	0
profiles	o	NNS	6	dobj	3	0	root	0
of	o	IN	7	prep	6	0	root	0
H	o	NN	8	pobj	7	0	root	0
and	o	CC	9	cc	8	0	root	0
H+	o	NN	10	conj	8	0	root	0
based	o	VBN	11	acl	6	0	root	0
on	o	IN	12	prep	11	0	root	0
this	o	DT	13	det	14	0	root	0
model	o	NN	14	pobj	12	0	root	0
(	o	-LRB-	15	punct	20	0	root	0
hereafter	o	RB	16	advmod	20	0	root	0
,	o	,	17	punct	20	0	root	0
the	o	DT	18	det	20	0	root	0
MC09	o	NNP	19	compound	20	0	root	0
model	o	NN	20	appos	14	0	root	0
)	o	-RRB-	21	punct	20	0	root	0
.	o	.	22	punct	3	0	root	0

Elemental	o	JJ	0	amod	1	0	root	0
impurities	o	NNS	1	nsubj	2	0	root	0
have	o	VBP	2	ROOT	2	0	root	0
three	o	CD	3	nummod	5	0	root	0
possible	o	JJ	4	amod	5	0	root	0
locations	o	NNS	5	dobj	2	0	root	0
for	o	IN	6	prep	5	0	root	0
bonding	o	VBG	7	pobj	6	0	root	0
in	o	IN	8	prep	7	0	root	0
CaCO3	o	NNP	9	pobj	8	0	root	0
[	o	-LRB-	10	punct	11	0	root	0
26	o	CD	11	dobj	2	0	root	0
]	o	-RRB-	12	punct	11	0	root	0
:	o	:	13	punct	2	0	root	0
Substitution	o	NN	14	nsubj	21	14	HasQuantity	23
via	o	IN	15	prep	14	0	root	0
cation	o	NN	16	compound	17	0	root	0
exchange	o	NN	17	pobj	15	0	root	0
for	o	IN	18	prep	17	0	root	0
Ca2	o	NNS	19	pobj	18	0	root	0
+	o	CC	20	cc	14	0	root	0
occurs	o	NNS	21	acl	5	0	root	0
for	o	IN	22	prep	21	0	root	0
90–95	o	CD	23	nummod	24	0	root	0
%	o	NN	24	pobj	22	0	root	0
of	o	IN	25	prep	24	0	root	0
elements	ME	NNS	26	pobj	25	26	HasPropety	14
e.g.	o	RB	27	advmod	26	0	root	0
,	o	,	28	punct	29	0	root	0
Fe	o	NNP	29	pobj	27	0	root	0
,	o	,	30	punct	29	0	root	0
Mn	o	NNP	31	conj	29	0	root	0
,	o	,	32	punct	31	0	root	0
and	o	CC	33	cc	31	0	root	0
Sr	o	NNP	34	subtok	35	0	root	0
.	o	.	35	punct	21	0	root	0

Adsorption	o	NNP	0	ROOT	0	0	root	0
onto	o	IN	1	prep	0	0	root	0
crystal	o	NN	2	compound	3	0	root	0
faces	o	NNS	3	pobj	1	0	root	0
to	o	TO	4	aux	5	0	root	0
balance	o	VB	5	advcl	0	0	root	0
charge	o	NN	6	compound	7	0	root	0
inbalances	o	NNS	7	dobj	5	0	root	0
e.g.	o	RB	8	advmod	10	0	root	0
,	o	,	9	punct	10	0	root	0
Na	o	NNP	10	npadvmod	5	0	root	0
,	o	,	11	punct	10	0	root	0
and	o	CC	12	cc	10	0	root	0
K.	o	NNP	13	compound	14	0	root	0
Inclusion	o	NNP	14	conj	10	0	root	0
of	o	IN	15	prep	14	0	root	0
additional	o	JJ	16	amod	18	0	root	0
mineral	o	NN	17	compound	18	0	root	0
phases	o	NNS	18	pobj	15	0	root	0
within	o	IN	19	prep	14	0	root	0
the	o	DT	20	det	21	0	root	0
CaCO3	o	NN	21	pobj	19	0	root	0
.	o	.	22	punct	0	0	root	0

Woods	o	NNP	0	compound	2	0	root	0
et	o	NNP	1	compound	2	0	root	0
al	o	NNP	2	nsubj	7	0	root	0
.	o	.	3	punct	2	0	root	0
(	o	-LRB-	4	punct	5	0	root	0
2000	o	CD	5	appos	2	0	root	0
)	o	-RRB-	6	punct	5	0	root	0
studied	o	VBD	7	ROOT	7	0	root	0
the	o	DT	8	det	9	0	root	0
variability	o	NN	9	dobj	7	0	root	0
of	o	IN	10	prep	9	0	root	0
solar	o	JJ	11	amod	12	0	root	0
Lyman	ME	NNP	12	pobj	10	0	root	0
α	ME	IN	13	amod	14	0	root	0
emissions	ME	NNS	14	conj	9	0	root	0
based	o	VBN	15	acl	14	0	root	0
on	o	IN	16	prep	15	0	root	0
satellite	ME	NN	17	compound	18	17	HasQuantity	26
observations	ME	NNS	18	pobj	16	0	root	0
spanning	o	VBG	19	acl	18	0	root	0
four	o	CD	20	nummod	25	0	root	0
and	o	CC	21	cc	20	0	root	0
a	o	DT	22	quantmod	23	0	root	0
half	o	JJ	23	conj	20	0	root	0
solar	ME	JJ	24	amod	25	24	HasQuantity	20
cycles	ME	NNS	25	dobj	19	0	root	0
between	o	IN	26	prep	19	26	Qualifies	20
1947	o	CD	27	pobj	26	0	root	0
and	o	CC	28	cc	27	0	root	0
1999	o	CD	29	conj	27	0	root	0
.	o	.	30	punct	7	0	root	0

They	o	PRP	0	nsubj	1	0	root	0
found	o	VBD	1	ROOT	1	0	root	0
that	o	IN	2	mark	5	0	root	0
the	o	DT	3	det	4	0	root	0
variability	o	NN	4	nsubj	5	0	root	0
ranges	o	VBZ	5	ccomp	1	0	root	0
between	o	IN	6	prep	5	0	root	0
1	o	CD	7	nummod	8	0	root	0
%	o	NN	8	pobj	6	0	root	0
and	o	CC	9	cc	8	0	root	0
37	o	CD	10	nummod	11	0	root	0
%	o	NN	11	conj	8	0	root	0
during	o	IN	12	prep	5	0	root	0
one	o	CD	13	nummod	14	0	root	0
period	ME	NN	14	pobj	12	14	HasQuantity	19
of	ME	IN	15	prep	14	0	root	0
solar	ME	JJ	16	amod	17	0	root	0
rotation	ME	NN	17	pobj	15	0	root	0
(	o	-LRB-	18	punct	14	0	root	0
27	o	CD	19	nummod	20	0	root	0
days	o	NNS	20	appos	14	0	root	0
)	o	-RRB-	21	punct	5	0	root	0
,	o	,	22	punct	1	0	root	0
and	o	CC	23	cc	1	0	root	0
the	o	DT	24	det	26	0	root	0
average	o	JJ	25	amod	26	0	root	0
variability	o	NN	26	nsubjpass	32	0	root	0
during	o	IN	27	prep	26	0	root	0
one	o	CD	28	nummod	30	0	root	0
solar	ME	JJ	29	amod	30	29	HasQuantity	28
rotation	ME	NN	30	pobj	27	0	root	0
was	o	VBD	31	auxpass	32	0	root	0
found	o	VBN	32	conj	1	0	root	0
to	o	TO	33	aux	34	0	root	0
be	o	VB	34	xcomp	32	0	root	0
9	o	CD	35	nummod	36	0	root	0
±	o	CD	36	attr	34	0	root	0
6	o	CD	37	nummod	38	0	root	0
%	o	NN	38	appos	36	0	root	0
.	o	.	39	punct	32	0	root	0

This	o	DT	0	det	1	0	root	0
result	o	NN	1	nsubj	2	0	root	0
agrees	o	VBZ	2	ROOT	2	0	root	0
well	o	RB	3	advmod	2	0	root	0
with	o	IN	4	prep	2	0	root	0
the	o	DT	5	det	7	0	root	0
estimated	o	VBN	6	amod	7	0	root	0
variability	o	NN	7	pobj	4	0	root	0
of	o	IN	8	prep	7	0	root	0
the	o	DT	9	det	12	0	root	0
Lyman	o	NNP	10	nmod	12	0	root	0
α	o	NN	11	amod	12	0	root	0
emissions	o	NNS	12	pobj	8	0	root	0
from	o	IN	13	prep	7	0	root	0
HD209458	o	NNP	14	pobj	13	0	root	0
.	o	.	15	punct	2	0	root	0

The	o	DT	0	det	2	0	root	0
rotation	o	NN	1	compound	2	1	HasQuantity	9
period	o	NN	2	nsubjpass	6	0	root	0
of	o	IN	3	prep	2	0	root	0
HD209458	ME	NNP	4	pobj	3	4	HasPropety	1
is	o	VBZ	5	auxpass	6	0	root	0
estimated	o	VBN	6	ROOT	6	6	Qualifies	9
to	o	TO	7	aux	8	0	root	0
be	o	VB	8	auxpass	9	0	root	0
∼	o	NNS	9	nmod	11	0	root	0
10–11	o	CD	10	nummod	11	0	root	0
days	o	NNS	11	npadvmod	6	0	root	0
(	o	-LRB-	12	punct	15	0	root	0
Silva	o	NNP	13	compound	15	0	root	0
-	o	HYPH	14	punct	15	0	root	0
Valio	o	NNP	15	parataxis	6	0	root	0
,	o	,	16	punct	15	0	root	0
2008	o	CD	17	npadvmod	15	0	root	0
)	o	-RRB-	18	punct	15	0	root	0
.	o	.	19	punct	6	0	root	0

The	o	DT	0	det	3	0	root	0
G140	ME	NNP	1	compound	2	1	HasPropety	9
M	ME	NNP	2	compound	3	0	root	0
observations	ME	NNS	3	nsubj	4	0	root	0
covered	o	VBD	4	ROOT	4	0	root	0
three	o	CD	5	nummod	7	0	root	0
different	o	JJ	6	amod	7	0	root	0
transits	ME	NNS	7	dobj	4	7	HasQuantity	5
and	o	CC	8	cc	4	0	root	0
took	o	VBD	9	conj	4	9	HasQuantity	11
place	o	NN	10	dobj	9	0	root	0
within	o	IN	11	prep	9	0	root	0
a	o	DT	12	det	13	0	root	0
month	o	NN	13	pobj	11	0	root	0
and	o	CC	14	cc	13	0	root	0
a	o	DT	15	det	16	0	root	0
half	o	NN	16	conj	13	0	root	0
.	o	.	17	punct	4	0	root	0

Each	o	DT	0	det	1	0	root	0
observation	ME	NN	1	nsubj	2	1	HasPropety	7
covered	o	VBD	2	ROOT	2	0	root	0
approximately	o	RB	3	advmod	4	0	root	0
2	o	CD	4	nummod	5	0	root	0
h	o	NN	5	dobj	2	0	root	0
in	o	IN	6	prep	2	0	root	0
time	o	NN	7	pobj	6	7	HasQuantity	3
.	o	.	8	punct	2	0	root	0

Thus	o	RB	0	advmod	5	0	root	0
the	o	DT	1	det	2	0	root	0
data	o	NNS	2	nsubjpass	5	0	root	0
can	o	MD	3	aux	5	0	root	0
be	o	VB	4	auxpass	5	0	root	0
affected	o	VBN	5	ROOT	5	0	root	0
by	o	IN	6	agent	5	0	root	0
short	o	JJ	7	amod	9	0	root	0
-	o	HYPH	8	punct	9	0	root	0
term	o	NN	9	compound	10	0	root	0
variability	o	NN	10	pobj	6	0	root	0
and	o	CC	11	cc	5	0	root	0
it	o	PRP	12	nsubj	13	0	root	0
is	o	VBZ	13	conj	5	0	root	0
essential	o	JJ	14	acomp	13	0	root	0
that	o	IN	15	mark	20	0	root	0
such	o	JJ	16	amod	17	0	root	0
variability	o	NN	17	nsubjpass	20	0	root	0
be	o	VB	18	auxpass	20	0	root	0
properly	o	RB	19	advmod	20	0	root	0
accounted	o	VBN	20	ccomp	13	0	root	0
for	o	IN	21	prep	20	0	root	0
.	o	.	22	punct	13	0	root	0

For	o	IN	0	prep	5	0	root	0
this	o	DT	1	det	2	0	root	0
reason	o	NN	2	pobj	0	0	root	0
,	o	,	3	punct	5	0	root	0
we	o	PRP	4	nsubj	5	0	root	0
compare	o	VBP	5	ROOT	5	0	root	0
our	o	PRP$	6	poss	7	0	root	0
models	o	NNS	7	dobj	5	0	root	0
with	o	IN	8	prep	5	0	root	0
the	o	DT	9	det	10	0	root	0
results	o	NNS	10	pobj	8	0	root	0
of	o	IN	11	prep	10	0	root	0
Ben	o	NNP	12	compound	14	0	root	0
-	o	HYPH	13	punct	14	0	root	0
Jaffel	o	NNP	14	pobj	11	0	root	0
(	o	-LRB-	15	punct	14	0	root	0
2007	o	CD	16	npadvmod	14	0	root	0
,	o	,	17	punct	16	0	root	0
2008	o	CD	18	npadvmod	16	0	root	0
)	o	-RRB-	19	punct	14	0	root	0
and	o	CC	20	cc	10	0	root	0
Ben	o	NNP	21	compound	23	0	root	0
-	o	HYPH	22	punct	23	0	root	0
Jaffel	o	NNP	23	conj	10	0	root	0
and	o	CC	24	cc	23	0	root	0
Hosseini	o	NNP	25	conj	23	0	root	0
(	o	-LRB-	26	punct	23	0	root	0
2010	o	CD	27	npadvmod	23	0	root	0
)	o	-RRB-	28	punct	23	0	root	0
who	o	WP	29	nsubj	30	0	root	0
analyzed	o	VBD	30	relcl	23	0	root	0
the	o	DT	31	det	32	0	root	0
data	o	NNS	32	dobj	30	0	root	0
in	o	IN	33	prep	30	0	root	0
the	o	DT	34	det	37	0	root	0
time	o	NN	35	compound	37	0	root	0
tag	o	NN	36	compound	37	0	root	0
mode	o	NN	37	pobj	33	0	root	0
and	o	CC	38	cc	30	0	root	0
accounted	o	VBD	39	conj	30	0	root	0
for	o	IN	40	prep	39	0	root	0
variability	o	NN	41	pobj	40	0	root	0
before	o	IN	42	prep	39	0	root	0
calculating	o	VBG	43	pcomp	42	0	root	0
transit	o	NN	44	compound	45	0	root	0
depths	o	NNS	45	dobj	43	0	root	0
.	o	.	46	punct	5	0	root	0

The	o	DT	0	det	4	0	root	0
ternary	o	JJ	1	amod	4	0	root	0
magnesium	o	NN	2	compound	4	0	root	0
nitride	o	IN	3	compound	4	0	root	0
fluorides	o	NNS	4	nsubjpass	6	0	root	0
were	o	VBD	5	auxpass	6	0	root	0
prepared	o	VBN	6	ROOT	6	0	root	0
by	o	IN	7	agent	6	0	root	0
the	o	DT	8	det	13	0	root	0
high	o	JJ	9	amod	10	0	root	0
temperature	o	NN	10	nmod	13	0	root	0
solid	o	JJ	11	amod	13	0	root	0
state	o	NN	12	compound	13	0	root	0
reaction	o	NN	13	pobj	7	0	root	0
of	o	IN	14	prep	13	0	root	0
stoichiometric	o	JJ	15	amod	16	0	root	0
amounts	o	NNS	16	pobj	14	0	root	0
of	o	IN	17	prep	16	0	root	0
synthesised	o	VBN	18	amod	19	0	root	0
Mg3N2	o	NNP	19	pobj	17	0	root	0
with	o	IN	20	prep	16	0	root	0
anhydrous	ME	JJ	21	amod	22	21	HasQuantity	26
MgF2	ME	NN	22	pobj	20	0	root	0
(	o	-LRB-	23	punct	22	0	root	0
Aldrich	o	NNP	24	appos	22	0	root	0
,	o	,	25	punct	24	0	root	0
99.9	o	CD	26	nummod	27	0	root	0
%	o	NN	27	appos	24	0	root	0
)	o	-RRB-	28	punct	22	0	root	0
.	o	.	29	punct	6	0	root	0

All	o	DT	0	det	1	0	root	0
manipulations	o	NNS	1	nsubjpass	3	0	root	0
were	o	VBD	2	auxpass	3	0	root	0
carried	o	VBN	3	ROOT	3	0	root	0
out	o	RP	4	prt	3	0	root	0
under	o	IN	5	prep	3	0	root	0
inert	o	JJ	6	amod	10	0	root	0
nitrogen	o	NN	7	nmod	10	0	root	0
or	o	CC	8	cc	7	0	root	0
argon	o	NN	9	conj	7	0	root	0
atmospheres	o	NNS	10	pobj	5	0	root	0
.	o	.	11	punct	3	0	root	0

The	o	DT	0	det	11	0	root	0
appropriate	o	JJ	1	amod	11	0	root	0
1	o	CD	2	nummod	11	0	root	0
:	o	SYM	3	punct	4	0	root	0
3	o	CD	4	prep	2	0	root	0
and	o	CC	5	cc	4	0	root	0
1	o	CD	6	conj	2	0	root	0
:	o	SYM	7	punct	11	0	root	0
1	o	CD	8	nummod	11	0	root	0
stoichiometric	ME	JJ	9	amod	11	9	HasPropety	11
molar	ME	JJ	10	amod	11	0	root	0
ratios	o	NNS	11	nsubjpass	13	11	HasQuantity	6
were	o	VBD	12	auxpass	13	0	root	0
used	o	VBN	13	ROOT	13	0	root	0
in	o	IN	14	prep	13	0	root	0
the	o	DT	15	det	16	0	root	0
synthesis	o	NN	16	pobj	14	0	root	0
of	o	IN	17	prep	16	0	root	0
Mg3NF3	o	NNP	18	pobj	17	18	Qualifies	2
(	o	-LRB-	19	punct	20	0	root	0
1	o	CD	20	appos	18	0	root	0
)	o	-RRB-	21	punct	20	0	root	0
and	o	CC	22	cc	20	0	root	0
Mg2NF	o	NN	23	conj	18	23	Qualifies	6
(	o	-LRB-	24	punct	23	0	root	0
2	o	CD	25	appos	23	0	root	0
)	o	-RRB-	26	punct	23	0	root	0
respectively	o	RB	27	advmod	13	0	root	0
,	o	,	28	punct	13	0	root	0
as	o	IN	29	mark	30	0	root	0
shown	o	VBN	30	advcl	13	0	root	0
below	o	RB	31	advmod	30	0	root	0
:	o	:	32	punct	31	0	root	0
(1)Mg3N2	o	XX	33	dobj	30	0	root	0
+	o	CC	34	cc	35	0	root	0
3MgF2	o	CD	35	dep	30	0	root	0
→	o	SYM	36	punct	37	0	root	0
2Mg3NF3(2)Mg3N2+MgF2	o	CD	37	appos	35	0	root	0
→	o	SYM	38	punct	39	0	root	0
2Mg2NF	o	CD	39	attr	37	0	root	0

A	o	DT	0	det	4	0	root	0
QCM	o	NNP	1	compound	3	0	root	0
-	o	HYPH	2	punct	3	0	root	0
D	o	NNP	3	amod	4	0	root	0
instrument	o	NN	4	nsubjpass	29	0	root	0
,	o	,	5	punct	4	0	root	0
which	o	WDT	6	nsubj	7	0	root	0
is	o	VBZ	7	relcl	4	0	root	0
a	o	DT	8	det	11	0	root	0
highly	o	RB	9	advmod	10	0	root	0
sensitive	o	JJ	10	amod	11	0	root	0
balance	o	NN	11	attr	7	0	root	0
based	o	VBN	12	acl	11	0	root	0
on	o	IN	13	prep	12	0	root	0
the	o	DT	14	det	15	0	root	0
measurement	o	NN	15	pobj	13	0	root	0
of	o	IN	16	prep	15	0	root	0
changes	o	NNS	17	pobj	16	0	root	0
in	o	IN	18	prep	17	0	root	0
the	o	DT	19	det	21	0	root	0
resonance	o	NN	20	compound	21	0	root	0
frequency	o	NN	21	pobj	18	0	root	0
of	o	IN	22	prep	21	0	root	0
a	o	DT	23	det	26	0	root	0
quartz	o	NN	24	compound	26	0	root	0
crystal	o	NN	25	compound	26	0	root	0
oscillator	o	NN	26	pobj	22	0	root	0
,	o	,	27	punct	4	0	root	0
was	o	VBD	28	auxpass	29	0	root	0
used	o	VBN	29	ROOT	29	0	root	0
to	o	TO	30	aux	31	0	root	0
study	o	VB	31	xcomp	29	0	root	0
the	o	DT	32	det	34	0	root	0
film	o	NN	33	compound	34	0	root	0
formation	o	NN	34	dobj	31	0	root	0
and	o	CC	35	cc	34	0	root	0
complexation	o	NN	36	compound	37	0	root	0
processes	o	NNS	37	conj	34	0	root	0
.	o	.	38	punct	29	0	root	0

The	o	DT	0	det	1	0	root	0
instrument	o	NN	1	nsubj	3	0	root	0
used	o	VBN	2	acl	1	0	root	0
was	o	VBD	3	ROOT	3	0	root	0
a	o	DT	4	det	9	0	root	0
Q	o	NN	5	compound	7	0	root	0
-	o	HYPH	6	punct	7	0	root	0
sense	o	NN	7	compound	9	0	root	0
E4	o	NNP	8	compound	9	0	root	0
microbalance	o	NN	9	attr	3	0	root	0
(	o	-LRB-	10	punct	9	0	root	0
Q	o	NN	11	compound	13	0	root	0
-	o	HYPH	12	punct	13	0	root	0
sense	o	NN	13	appos	9	0	root	0
,	o	,	14	punct	13	0	root	0
Gothenburg	o	NNP	15	appos	13	0	root	0
)	o	-RRB-	16	punct	9	0	root	0
.	o	.	17	punct	3	0	root	0

The	o	DT	0	det	1	0	root	0
temperature	o	NN	1	nsubjpass	7	1	HasQuantity	9
of	o	IN	2	prep	1	0	root	0
the	o	DT	3	det	5	0	root	0
measuring	ME	VBG	4	amod	5	4	HasPropety	1
cell	ME	NN	5	pobj	2	0	root	0
was	o	VBD	6	auxpass	7	0	root	0
controlled	o	VBN	7	ROOT	7	0	root	0
at	o	IN	8	prep	7	0	root	0
25	o	CD	9	nummod	13	0	root	0
±	o	CD	10	pobj	9	0	root	0
0.02	o	CD	11	nummod	13	0	root	0
°	o	NN	12	compound	13	0	root	0
C	o	NN	13	pobj	8	0	root	0
,	o	,	14	punct	7	0	root	0
and	o	CC	15	cc	7	0	root	0
the	o	DT	16	det	18	0	root	0
resonant	o	JJ	17	amod	18	0	root	0
frequency	o	NN	18	nsubjpass	34	0	root	0
of	o	IN	19	prep	18	0	root	0
the	o	DT	20	det	21	0	root	0
oscillator	o	NN	21	pobj	19	0	root	0
(	o	-LRB-	22	punct	21	0	root	0
f	o	NNP	23	appos	21	0	root	0
)	o	-RRB-	24	punct	21	0	root	0
and	o	CC	25	cc	18	0	root	0
the	o	DT	26	det	29	0	root	0
energy	o	NN	27	compound	28	0	root	0
dissipation	o	NN	28	compound	29	0	root	0
